# frame slotsLen hsa hsub stalled scanIdx slots offsets shot2 rollback
784 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-51,-51,-51,-51,-19,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
785 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-50,-50,-50,-50,-18,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
786 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-49,-49,-49,-49,-17,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
787 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-48,-48,-48,-48,-16,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
788 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-47,-47,-47,-47,-15,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
789 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-46,-46,-46,-46,-14,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
790 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-45,-45,-45,-45,-13,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
791 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-44,-44,-44,-44,-12,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
792 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-43,-43,-43,-43,-11,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
793 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-42,-42,-42,-42,-10,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
794 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-41,-41,-41,-41,-9,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
795 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-40,-40,-40,-40,-8,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
796 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-39,-39,-39,-39,-7,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
797 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-38,-38,-38,-38,-6,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
798 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-37,-37,-37,-37,-5,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
799 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-36,-36,-36,-36,-4,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
800 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-35,-35,-35,-35,-3,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
801 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-34,-34,-34,-34,-2,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
802 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-33,-33,-33,-33,-1,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
803 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-32,-32,-32,-32,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
804 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-31,-31,-31,-31,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
805 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-30,-30,-30,-30,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
806 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-29,-29,-29,-29,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
807 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-28,-28,-28,-28,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
808 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-27,-27,-27,-27,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
809 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-26,-26,-26,-26,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
810 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-25,-25,-25,-25,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
811 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-24,-24,-24,-24,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
812 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-23,-23,-23,-23,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
813 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-22,-22,-22,-22,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
814 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-21,-21,-21,-21,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
815 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-20,-20,-20,-20,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
816 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-19,-19,-19,-19,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
817 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-18,-18,-18,-18,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
818 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-17,-17,-17,-17,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
819 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-16,-16,-16,-16,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
820 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-15,-15,-15,-15,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
821 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-14,-14,-14,-14,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
822 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-13,-13,-13,-13,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
823 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-12,-12,-12,-12,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
824 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-11,-11,-11,-11,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
825 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-10,-10,-10,-10,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
826 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-9,-9,-9,-9,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
827 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-8,-8,-8,-8,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
828 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-7,-7,-7,-7,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
829 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-6,-6,-6,-6,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
830 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-5,-5,-5,-5,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
831 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-4,-4,-4,-4,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
832 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-3,-3,-3,-3,0,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
833 12 11 0 0 0 [50052C245505] [64,64,64,64,64,-2,-2,-2,0,0,0,0] [000010001000] [0,0,0,0,0,0,0,0,0,0,0,0]
834 12 11 0 0 0 [50052C245505] [63,63,63,63,63,-1,-1,-1,0,0,0,0] [000010001000] [0,0,0,0,0,0,0,0,0,0,0,0]
835 12 11 0 0 0 [50052C245505] [62,62,62,62,62,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
836 12 11 0 0 0 [50052C245505] [61,61,61,61,61,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
837 12 11 0 0 0 [50052C245505] [60,60,60,60,60,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
838 12 11 0 0 0 [50052C245505] [59,59,59,59,59,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
839 12 11 0 0 0 [50052C245505] [58,58,58,58,58,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
840 12 11 0 0 0 [50052C245505] [57,57,57,57,57,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
841 12 11 0 0 0 [50052C245505] [56,56,56,56,56,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
842 12 11 0 0 0 [50052C245505] [55,55,55,55,55,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
843 12 11 0 0 0 [50052C245505] [54,54,54,54,54,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
844 12 11 0 0 0 [50052C245505] [53,53,53,53,53,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
845 12 11 0 0 0 [50052C245505] [52,52,52,52,52,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
846 12 11 0 0 0 [50052C245505] [51,51,51,51,51,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
847 12 11 0 0 0 [50052C245505] [50,50,50,50,50,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
848 12 11 0 0 0 [50052C245505] [49,49,49,49,49,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
849 12 11 0 0 0 [50052C245505] [48,48,48,48,48,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
850 12 11 0 0 0 [50052C245505] [47,47,47,47,47,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
851 12 11 0 0 0 [50052C245505] [46,46,46,46,46,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
852 12 11 0 0 0 [50052C245505] [45,45,45,45,45,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
853 12 11 0 0 0 [50052C245505] [44,44,44,44,44,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
854 12 11 0 0 0 [50052C245505] [43,43,43,43,43,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
855 12 11 0 0 0 [50052C245505] [42,42,42,42,42,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
856 12 11 0 0 0 [50052C245505] [41,41,41,41,41,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
857 12 11 0 0 0 [50052C245505] [40,40,40,40,40,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
858 12 11 0 0 0 [50052C245505] [39,39,39,39,39,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
859 12 11 0 0 0 [50052C245505] [38,38,38,38,38,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
860 12 11 0 0 0 [50052C245505] [37,37,37,37,37,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
861 12 11 0 0 0 [50052C245505] [36,36,36,36,36,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
862 12 11 0 0 0 [50052C245505] [35,35,35,35,35,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
863 12 11 0 0 0 [50052C245505] [34,34,34,34,34,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
864 12 11 0 0 0 [50052C245505] [33,33,33,33,33,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
865 12 11 0 0 0 [50052C245505] [32,32,32,32,32,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
866 12 11 0 0 0 [50052C245505] [31,31,31,31,31,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
# CLICK frame=866 canvas=(402,115) game=(402.0,51.0) cooldown=0 color=5
# SHOT_FIRED frame=866 dir=(5.7,-10.5) color=5
867 12 11 0 0 0 [50052C245505] [30,30,30,30,30,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
868 12 11 0 0 0 [50052C245505] [29,29,29,29,29,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
869 12 11 0 0 0 [50052C245505] [28,28,28,28,28,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
870 12 11 0 0 0 [50052C245505] [27,27,27,27,27,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
871 12 11 0 0 0 [50052C245505] [26,26,26,26,26,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
872 12 11 0 0 0 [50052C245505] [25,25,25,25,25,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
873 12 11 0 0 0 [50052C245505] [24,24,24,24,24,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
874 12 11 0 0 0 [50052C245505] [23,23,23,23,23,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
875 12 11 0 0 0 [50052C245505] [22,22,22,22,22,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
876 12 11 0 0 0 [50052C245505] [21,21,21,21,21,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
877 12 11 0 0 0 [50052C245505] [20,20,20,20,20,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
878 12 11 0 0 0 [50052C245505] [19,19,19,19,19,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
879 12 11 0 0 0 [50052C245505] [18,18,18,18,18,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
880 12 11 0 0 0 [50052C245505] [17,17,17,17,17,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
881 12 11 0 0 0 [50052C245505] [16,16,16,16,16,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
882 12 11 0 0 0 [50052C245505] [15,15,15,15,15,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
883 12 11 0 0 0 [50052C245505] [14,14,14,14,14,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
884 12 11 0 0 0 [50052C245505] [13,13,13,13,13,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
885 12 11 0 0 0 [50052C245505] [12,12,12,12,12,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
886 12 11 0 0 0 [50052C245505] [11,11,11,11,11,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
887 12 11 0 0 0 [50052C245505] [10,10,10,10,10,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
888 12 11 0 0 0 [50052C245505] [9,9,9,9,9,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
# COLLISION frame=888 ball=(396.2,61.7) hit_idx=8 target_idx=8 color=5
889 13 12 0 1 0 [50052C24SSS05] [-56,-56,-56,-56,-56,-64,-64,-64,0,0,0,0,0] [0000100100010] [0,0,0,0,0,0,0,0,0,0,0,0,0]
890 12 11 0 0 0 [50052C24SS05] [9,9,9,9,9,1,1,1,64,64,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
891 12 11 0 0 0 [50052C24SS05] [8,8,8,8,8,0,0,0,63,63,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
892 12 11 0 0 0 [50052C24SS05] [7,7,7,7,7,0,0,0,62,62,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
893 12 11 0 0 0 [50052C24SS05] [6,6,6,6,6,0,0,0,61,61,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
894 12 11 0 0 0 [50052C24SS05] [5,5,5,5,5,0,0,0,60,60,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
895 12 11 0 0 0 [50052C24SS05] [4,4,4,4,4,0,0,0,59,59,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
896 12 11 0 0 0 [50052C24SS05] [3,3,3,3,3,0,0,0,58,58,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
897 12 11 0 0 0 [50052C24SS05] [2,2,2,2,2,0,0,0,57,57,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
898 12 11 0 0 0 [50052C24SS05] [1,1,1,1,1,0,0,0,56,56,0,0] [000010010010] [0,0,0,0,0,0,0,0,0,0,0,0]
899 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,55,55,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
900 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,54,54,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
901 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,53,53,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
902 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,52,52,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
903 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,51,51,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
904 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,50,50,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
905 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,49,49,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
906 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,48,48,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
907 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,47,47,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
908 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,46,46,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
909 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,45,45,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
910 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,44,44,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
911 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,43,43,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
912 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,42,42,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
913 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,41,41,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
914 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,40,40,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
915 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,39,39,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
916 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,38,38,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
917 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,37,37,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
918 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,36,36,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
919 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,35,35,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
920 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,34,34,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
921 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,33,33,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
922 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,32,32,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
923 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,31,31,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
924 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,30,30,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
925 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,29,29,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
926 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,28,28,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
927 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,27,27,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
928 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,26,26,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
929 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,25,25,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
930 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,24,24,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
931 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,23,23,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
932 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,22,22,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
933 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,21,21,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
934 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,20,20,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
935 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,19,19,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
936 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,18,18,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
937 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,17,17,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
938 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,16,16,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
939 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,15,15,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
940 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,14,14,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
941 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,13,13,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
942 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,12,12,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
943 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,11,11,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
944 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,10,10,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
945 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,9,9,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
946 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,8,8,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
947 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,7,7,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
948 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,6,6,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
949 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,5,5,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
950 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,4,4,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
951 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,3,3,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
952 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,2,2,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
953 12 11 0 0 0 [50052C24SS05] [0,0,0,0,0,0,0,0,1,1,0,0] [000000010010] [0,0,0,0,0,0,0,0,0,0,0,0]
954 11 10 0 0 0 [50052C24S05] [64,64,64,64,64,64,64,64,64,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
955 11 10 1 0 0 [50052C24S05] [63,63,63,63,63,63,63,63,63,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
956 11 10 2 0 0 [50052C24S05] [62,62,62,62,62,62,62,62,62,0,0] [00000001010] [0,0,0,0,0,0,0,0,0,0,0]
